topik	text
4	Az OMSZ elküldte már a középtávú előrejelzést is az MTI-nek , aszerint a tavasz utolsó hetében eleinte folytatódik a borús , esős idő , de a vége felé már több napsütés lesz , és akár 27 fok is lehet .
2	Németh József , az Országos Fűszerpaprika Terméktanács elnökségi tagja , korábbi elnöke szerint ugyanakkor az elmúlt években annyira megdrágult a fűszerpaprika-vetőmag , hogy a támogatás csak ezt tudja kompenzálni .
10	"Hupej Zsipao című lap azt írta , hogy erőteljes forgószél okozta a tragédiát , a folyami közlekedési hatóságok egyik illetékesek szerint a hajó "" két perc "" alatt süllyedt el , amikor utasai éppen lefekvésre készültek ."
10	Két perc alatt süllyedt el A folyami közlekedési hatóság tájékoztatása szerint a tragédia helyi idő szerint hétfőn késő este történt a folyó Hupej tartománybeli szakaszán .
5	Hétfőig 17 fiatalt vittek el a rendőrök Szkopjében a tüntetők közül .
5	A szociáldemokraták ( SDSM ) visszautasították az eredményt , csalásra hivatkozva , így a politikai feszültség az elmúlt évben folyamatos volt .
5	2005 óta EU tagjelölt , de a tárgyalások kevéssé haladnak , nem csak a belső problémák miatt , de azért is , mert a szomszédos Görögország addig nem is járul hozzá a tagsághoz , amíg nem választ Magának Macedónia megfelelő nevet .
4	A II . világháború után újjáalakult szocialista  Jugoszláviában Joszip Broz Tito azonban már önálló tagköztársasági státuszt adott Macedóniának , Szkopje központtal .
5	Szerbia neheztel Hétfőn a szerb katonai hírszerzés vezetője közölte : már áprilisban figyelmeztették macedón kollégáikat , hogy támadás készül a térségben , mert több koszovói fegyveres is ott tartózkodik , de Szkopje alulértékelte a veszélyt .
4	Az Albániával való egyesülést szorgalmazó párt 14 százalékkal a harmadik legerősebb párt lett a tavalyi parlamenti választáson .
5	Az idő Macedónia ellen dolgozik Tito Macedóniája Az I. világháború után megalakult Szerb-Horvát-Szlovén Királyságban 1929-től Jugoszláviában A mai Macedónia Szerbia fennhatósága alatt
4	A brutális rendőr adta a szikrát A rövidítve is hosszú nevű kormánypárt ( VMRO-DPMNE ) 2006 óta négy választást nyert , legutóbb tavaly .
3	Legutóbb decemberben érkezett hír hasonló esetről , ekkor a Kínai Központi Bank egy Liaoning tartománybeli fiókjában lőtte le két munkatársát egy alkalmazott .
3	Négy ember meghalt , öt megsebesült kedden , Kína Hopej ( Hebei ) tartományában egy lövöldözésben  írja a Reuters , amelynek információi szerint az áldozatok között van két rendőr
4	Igaz , a könyvekben kimutatott eredmény terén a Burger King szerepel messze a legjobban , míg a legnagyobb mértékben a McDonald'snál dolgozó szellemi alkalmazottak átlagos bérköltsége emelkedett .
4	Az államtitkár elmondta , a Daimler nagyon elégedett a kecskeméti üzemmel .
4	Szijjártó kifejtette , hogy ebben a kérdésben földrajzilag kiegyensúlyozott megközelítésre van szükség , az uniós intézményeknek európai felelősségként kellene elismerniük a Nyugat-Balkánról érkező migráció okozta nyomást , és segíteniük kellene azokat az országokat , amelyek ezzel kénytelenek szembenézni .
4	A külügyminiszter szerint Lengyelország , Csehország , Szlovákia és Magyarország megerősítette együttműködését a bevándorlás uniós kezelésének kérdésében .
4	Itt van például néhány érdekes sztori a letelepedési kötvénnyel bizniszelő cégekről : Az Arton Capital A budapesti bejegyzésű , de szinte teljesen bolgár tulajdonú - az egyik tulaj bolgár származású , de magyar állampolgár - Arton Capital Hungary adózás előtt eredménye tavaly meghaladta a 176 millió forintot , tehát elég jó évet zárt .
3	A Special Debt Magyarország Kft. Ez egy Magyarországon bejegyzett cég , de a Figyelő szerint valószínűleg köze van a kajmán szigeteki Hungary State Special Debt Foundhoz és a hongkongi Hungary Special Debt Management Ltd-hez .
2	A Special Debt Kft. tavaly 335,4 millió forint árbevételt ért el , viszont ebből csak kicsit több , mint félmillió forint adózás előtti nyereséget sikerült kigazdálkodnia .
3	( Arról , hogy miért ekkora biznisz letelepedési kötvényt árulni , arról itt írtunk bővebben ) A Figyelő szerint jelenleg hat cég foglalkozhat letelepedési kötvényekkel , mert az eredeti hét közül egyet azóta kizárt a gazdasági bizottság , ezekkel a cégekkel ráadásul elég sok minden történt az elmúlt pár hónapban a piacon .
1	Ahogy arra Angela Merkel is rámutatott : vészesen fogy az idő .
4	Az országban nemrég alakult új kormány , amelybe bekerült a „ Finnek nevű , mentőcsomagokat ellenző , populista párt
5	Megmaradtak a véleménykülönbségek a görög kormány és az Európai Bizottság között , mondta a görög miniszterelnök , miután tárgyalt Jean-Claude Junckerrel , az Európai Bizottság elnökével .
4	„ Olyan megállapodást szeretnénk , amely a szociális kohézió megőrzésével biztosítja a gazdasági növekedést Görögországban és az államadósság fenntartható szintjét  mondta Ciprasz
5	Nagy mese A Szocialisták és Demokraták Progresszív Szövetségének frakcióvezetője szerint miközben Európa Magyarország támogatója , az ország polgárainak az elmúlt években „ nagy mesét , hazugságot kellett meghallgatniuk arról , hogy az EU befolyásolni akarja az ország belügyeit , hogy fenyegetni akarja Magyarország
4	Ujhelyi István EP-képviselő elmondta , a mostani tanácskozáson indítják el az Akciók , nem szavak című program vitáját .
5	Gianni Pittella szerint Orbán Viktor miniszterelnöknek nagyon nagy a felelőssége , és nemcsak azért , mert nagy hazugságokat mondott az EU-val kapcsolatban .
4	"Átadták az M85-ös gyorsforgalmi út Győr és Kóny közötti 16 kilométeres szakaszát kedden ; az eseményen Seszták Miklós nemzeti fejlesztési miniszter hangsúlyozta , hogy a munka "" gőzerővel folytatódik "" tovább ."
5	“ A Görögországon belüli és kívüli vita sokkal könnyebb lenne , ha a görög kormány pontosan elmondaná , mit is javasol valójában a Bizottság - dohogott
5	Belőlük előtört a talján virtus , így hát arrébb mentek egy kapuval felfeszítették az ajtaját elnyargaltak a kifutópálya mellé vadul integetni kezdtek a pilótának , hogy engedje fel őket , valahogy így : A Ryanair gépe ugyan még állt , de már a lépcsőket is eltolták , a gép járó hajtóművel készült indulni .
3	Az elkövető Iszlám Állam korábban csak egyszer ölt meg ennél is több civilt az országban .
3	Tunéziában , a Földközi-tenger partján fekvő Szúszában két népszerű vízparti üdülőkomplexumot ért fegyveres támadás , legalább harmincheten meghaltak , többségük német vagy brit állampolgár volt , de hivatalos forrás szerint tunéziai , belga és írországi áldozat is van .
3	Az Iszlám Állam a saját harcosai közül is kivégzett 143-at , kémkedés gyanújával .
3	Egy líbiai dzsihadista táborban kapott kiképzést a néhány nappal ezelőtti , 38 halálos áldozatot követelő tunéziai merénylet elkövetője , egy időben a Bardo Múzeum támadóival , írja az MTI .
3	A támadó két Szúsza közeli , kedvelt üdülőkomplexum ellen hajtott végre merényletet pénteken .
5	Ekkoriban nevezte „ nem természetesnek és Tarlós István a Budapest Pride-ot , beszélt arról Kocsis Máté , hogy ő „ nem , és hogy állítása szerint felmerült , hogy a Pride az Andrássy út helyett a Nagybani Piac parkolójában legyen
4	Mindazonáltal a cég csütörtökön reálisnak nevezte a kártérítési megállapodást , a londoni és New York-i tőzsdén jegyzett részvényeinek árfolyama pedig 5,3 , illetve 5 százalékkal emelkedett az egyezség hírének hatására , írja az MTI .
3	Krisztián a sátoraljaújhelyi vasútállomáson megszólított egy ott várakozó fiatal nőt , majd elcsalta a város egy külterületi részére , ahol megerőszakolta .
4	Szénási Rebeka 165 centi magas , 60 kilós , koránál fejlettebb
10	A Gödöllői rendőrkapitányság is kiadta a körözést arra a 12 éves kislányra , aki az Eltűnt emberekért nevű Facebook-oldalra kirakott bejegyzés szerint még hétfőn tűnt el a Heim Pál gyerekkórház toxikológiai osztályáról .
2	A határsértők által okozott mezőgazdasági károk enyhítését kérik az érintett települések a kormánytól a gazdálkodóknak - jelentette be Nógrádi Zoltán ( Fidesz-KDNP ) mórahalmi polgármester kedden a Csongrád megyei településen .
4	A fiú néhány nap alatt világhírű lett , miután egy orvostanhallgató , Joyce Torrefranca lefényképezte .
8	Dániában , Norvégiában , Svédországban is kiterjedt jogok illetik meg a melegeket , utóbbi kettőben már 2009 óta összeházasodhatnak , és mindegyikben örökbefogadhatnak gyereket .
4	Franciaország és Nagy-Britannia nagyjából együtt mozdult a kérdésben .
8	Bettel egyébként miniszterelnökként nemcsak legalizálta tavaly a melegházasságot , hanem az elsők között házasodott is össze építész párjával .
8	Az amerikai legfelsőbb bíróság június végén történelmi döntéssel az egész Egyesült Államokban legálissá tette a melegházasságot .
4	A közép-kelet-európai országok közül Szlovénia lehet az első , ott idén tavasszal fogadta el a parlament az ezt lehetővé tevő törvényt , már csak az elnök aláírására és kihirdetésére vár .
4	Genderszempontból egyébként Németország is elég haladó szellemű : 2013 óta „ harmadik nem is kerülhet az anyakönyvi kivonatokra és az iratokra az interszexuális gyerekek esetében , bár az intézkedés genderaktivistáktól sok kritikát kapott , mert az opció nem szabadon választható döntésképes korban , hanem a csecsemők szüleire és orvosaira van
2	Oroszországban a kormányzat arra hivatkozva , hogy a rendőrség nem lenne képes megvédeni a homoszexuálisokat a népharagtól , idén zsinórban a tizedik évben nem engedélyezte a felvonulást Moszkvában .
2	Magyarország nem tartozik Európa élmezőnyébe az LMBTQI-emberek jogainak kiterjesztésében , bár könnyen lehet , hogy hamarosan a magyar kormányzat is kénytelen lesz elismerni például az azonos neműek házasságát .
5	Ez utóbbit különösen sok bírálat érte a francia katolikus vezetők részéről , de Hollande 2013. májusában már aláírhatta a törvényt .
4	A hollandok élen jártak Habár Izlandon már 1996-ban is regisztrált élettársi kapcsolatot biztosítottak az azonos nemű pároknak , de Hollandia lett az első olyan ország , ahol tizenöt éve a parlament nagy többséggel legalizálta a melegházasságot , és az örökbefogadást is engedélyezte az azonos nemű pároknak .
4	Dániában már 2012 óta legális a melegházasság , de az autonóm területnek számító Grönlandon külön kellett szavazni , így csak idén csatlakoztak .
5	Ugyanez érvényes Skóciában a skót egyházra és a katolikus egyházra is , amik szintén az elfogadás ellen kampányoltak .
5	"Kunhalmi Ágnes szerint a kormány "" undorító plakátkampányra "" és kerítésépítésre fordítja azokat a forrásokat , amelyeket a menekültek támogatására kap az Európai Uniótól ."
2	A szülők , akik reggel Budapestre tartanak dolgozni , előtte elviszik a gyerekeket az óvodába , bölcsődébe , így gyakorlatilag néha úgy állnak sorba az autóik abban a pár utcában , mint a Szigeten a taxik .
5	A CBA nem hallgatott az önkormányzatra sem Nem tehetnek semmit , mivel a telek eladását , a helyzetet örökölték , a terület magántulajdonban van .
3	Az ellenzék szerint az ügyfelek lekenyerezése az ügy eltussolását segítheti : ha mindenki pénzéhez jut , nem fognak a kártérítési perek során kiderülni a Quaestor homályos ügyei , amelyek közül jó néhányhoz az államnak is bőven lehet köze .
5	Szóval már az sem volt világos , hogy honnan tudta az MNB ilyen rövid idő alatt megállapítani , hogy épp 150 milliárdnyi fiktív kötvény lehet .
5	Ha most kifizetik a pénzt 30 millióig , majd az AB elkaszálja a törvényt , az elég nehezen lesz kezelhető .
2	Új ösvény rajzolódik ki „ Szemétben úszik a töltés a magyar szerb határ közelében a lúdvári szivattyútelepnél , hiába dolgoznak folyamatosan a vízügy közmunkásai , nem bírnak a migránsok által szétdobált
5	/ ** / Az elmerült migráns kutatására indult Szegedi Vízimentő és Tűzoltó Szakszolgálat egységeit a szerbek nem engedték át a határon , így nem kereshették tovább .
4	Hangsúlyt kívánok fektetni a szakmai innovációra , a feltételrendszerek fejlesztésére , a külső kapcsolatokra , a PR munkára .
5	Súlyos gyanú merült fel  Manolovitsné Erdőközi Orsolya , az új igazgatónő pályázatát illetően , miután a „ Szeretünk Budai Nagy Antal Gimnázium nevű szülői közösség feltűnő egyezéseket talált egy tiszaalpári általános iskola igazgatójának 2013-as pályázata és a Budai Nagy Antal Gimnázium új vezetőjének nemrég benyújtott pályázata között , írja a Nol .
